#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;2;2;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0
5759.96;95;134;2;2;0/5361.02,1/4861.69;0/97.78,1/63.29;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/0,1/2;0/0,1/0;0/0,1/3;0/5,1/6;0/3,1/2;0/5,1/5;0/28,1/67;0/68,1/66;0/40,1/91;0/567,1/570
5819.96;96;135;2;2;0/5421.02,1/4902.27;0/97.91,1/63.42;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/1;0/0,1/0;0/0,1/2;0/3,1/7;0/3,1/2;0/5,1/5;0/28,1/68;0/68,1/67;0/40,1/92;0/573,1/576
5879.96;98;137;2;2;0/5481.02,1/4949.96;0/98.09,1/63.56;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/28,1/70;0/69,1/68;0/40,1/94;0/579,1/582
5939.96;98;138;2;2;0/5541.02,1/5002.36;0/98.13,1/63.64;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/4;0/3,1/2;0/5,1/5;0/28,1/70;0/70,1/68;0/40,1/94;0/585,1/588
5999.96;98;140;2;2;0/5601.02,1/5062.36;0/98.27,1/63.82;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/28,1/70;0/71,1/69;0/40,1/94;0/591,1/594
6059.96;98;142;2;2;0/5661.02,1/5122.36;0/98.4,1/63.91;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/28,1/70;0/72,1/70;0/40,1/94;0/597,1/600
6119.96;98;143;2;2;0/5721.02,1/5182.36;0/98.49,1/64;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/28,1/70;0/72,1/71;0/40,1/94;0/603,1/606
6179.96;98;145;2;2;0/5781.02,1/5242.36;0/98.62,1/64.09;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/6;0/3,1/2;0/5,1/5;0/28,1/70;0/73,1/72;0/40,1/94;0/609,1/612
6239.96;98;147;2;2;0/5841.02,1/5302.36;0/98.8,1/64.31;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/0;0/3,1/0;0/0,1/0;0/12,1/7;0/3,1/2;0/5,1/5;0/28,1/70;0/74,1/73;0/40,1/94;0/615,1/618
6299.96;98;149;2;2;0/5901.02,1/5362.36;0/98.89,1/64.49;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/28,1/70;0/75,1/74;0/40,1/94;0/621,1/624
6359.96;98;151;2;2;0/5961.02,1/5422.36;0/98.98,1/64.62;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/17;0/3,1/2;0/5,1/5;0/28,1/70;0/76,1/75;0/40,1/94;0/627,1/630
6419.96;98;151;2;2;0/6021.02,1/5482.36;0/99.11,1/64.67;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/0;0/0,1/0;0/0,1/0;0/3,1/11;0/3,1/2;0/5,1/5;0/28,1/70;0/76,1/75;0/40,1/94;0/633,1/636
6479.96;98;154;2;2;0/6081.02,1/5542.36;0/99.24,1/64.76;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/9,1/8;0/0,1/0;0/14,1/12;0/8,1/12;0/3,1/2;0/5,1/5;0/28,1/70;0/77,1/77;0/40,1/94;0/639,1/642
6539.96;102;156;2;2;0/6107.51,1/5562.53;0/99.42,1/64.89;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/7,1/7;0/5,1/0;0/10,1/8;0/10,1/15;0/3,1/2;0/5,1/5;0/30,1/72;0/79,1/77;0/44,1/98;0/645,1/648
6599.96;106;159;2;2;0/6145.07,1/5603.07;0/99.6,1/64.98;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/5,1/6;0/0,1/0;0/8,1/7;0/4,1/9;0/3,1/2;0/5,1/5;0/32,1/74;0/80,1/79;0/46,1/100;0/651,1/654
6659.96;110;159;2;2;0/6171.42,1/5643.56;0/99.69,1/65.07;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/3,1/4;0/0,1/0;0/5,1/5;0/8,1/14;0/3,1/2;0/5,1/5;0/34,1/76;0/80,1/79;0/49,1/102;0/657,1/660
6719.96;115;161;2;2;0/6206.22,1/5683.64;0/100.04,1/65.16;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/4;0/0,1/0;0/2,1/4;0/3,1/8;0/3,1/2;0/5,1/5;0/37,1/78;0/81,1/80;0/52,1/104;0/662,1/666
6779.96;119;162;2;2;0/6241.64,1/5729.16;0/100.13,1/65.24;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/2;0/0,1/0;0/0,1/2;0/13,1/7;0/3,1/2;0/5,1/5;0/39,1/80;0/81,1/81;0/54,1/106;0/668,1/672
6839.96;120;163;2;2;0/6301.64,1/5772.93;0/100.22,1/65.33;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/6;0/3,1/2;0/5,1/5;0/39,1/81;0/82,1/81;0/54,1/107;0/674,1/678
6899.96;121;164;2;2;0/6361.64,1/5822.98;0/100.31,1/65.47;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/3;0/3,1/2;0/5,1/5;0/39,1/82;0/82,1/82;0/54,1/108;0/680,1/684
6959.96;122;166;2;2;0/6421.64,1/5873.02;0/100.49,1/70.36;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/0,1/0;0/0,1/0;0/4,1/7;0/3,1/2;0/5,1/5;0/39,1/83;0/83,1/83;0/54,1/109;0/686,1/689
7019.96;122;167;2;2;0/6481.64,1/5933.02;0/109.96,1/70.44;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/2,1/5;0/3,1/2;0/5,1/5;0/39,1/83;0/83,1/84;0/54,1/109;0/691,1/695
7079.96;122;170;2;2;0/6541.64,1/5993.02;0/116.44,1/70.62;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/0;0/0,1/1;0/7,1/10;0/3,1/2;0/5,1/5;0/39,1/83;0/85,1/85;0/54,1/109;0/697,1/701
7139.96;123;172;2;2;0/6601.64,1/6043.07;0/116.58,1/70.71;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/39,1/84;0/86,1/86;0/54,1/110;0/703,1/707
7199.96;123;173;2;2;0/6661.64,1/6103.07;0/116.76,1/70.8;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/12;0/3,1/2;0/5,1/5;0/39,1/84;0/87,1/86;0/54,1/110;0/709,1/713
7259.96;124;175;2;2;0/6721.64,1/6153.11;0/116.84,1/70.93;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/14;0/3,1/2;0/5,1/5;0/39,1/85;0/88,1/87;0/54,1/111;0/715,1/719
7319.96;124;176;2;2;0/6781.64,1/6213.11;0/116.98,1/71.02;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/39,1/85;0/88,1/88;0/54,1/111;0/721,1/725
7379.96;124;178;2;2;0/6841.64,1/6273.11;0/117.02,1/71.11;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/5;0/3,1/2;0/5,1/5;0/39,1/85;0/89,1/89;0/54,1/111;0/727,1/731
7439.96;124;179;2;2;0/6901.64,1/6333.11;0/117.16,1/71.33;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/39,1/85;0/89,1/90;0/54,1/111;0/733,1/737
7499.96;124;180;2;2;0/6961.64,1/6393.11;0/117.29,1/71.38;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/39,1/85;0/89,1/91;0/54,1/111;0/739,1/743
7559.96;124;184;2;2;0/7021.64,1/6453.11;0/117.42,1/71.56;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/9;0/3,1/2;0/5,1/5;0/39,1/85;0/91,1/93;0/54,1/111;0/745,1/749
7619.96;124;186;2;2;0/7081.64,1/6513.11;0/117.56,1/71.69;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/10;0/3,1/2;0/5,1/5;0/39,1/85;0/92,1/94;0/54,1/111;0/751,1/755
7679.96;125;188;2;2;0/7141.64,1/6569.69;0/118.36,1/71.78;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/8;0/3,1/1;0/2,1/10;0/7,1/6;0/3,1/2;0/5,1/5;0/39,1/86;0/93,1/95;0/54,1/112;0/757,1/761
7739.96;129;191;2;2;0/7181.73,1/6600.93;0/118.53,1/72;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/6;0/0,1/0;0/0,1/7;0/7,1/9;0/3,1/2;0/5,1/5;0/41,1/88;0/94,1/97;0/56,1/115;0/763,1/767
7799.96;130;194;2;2;0/7241.73,1/6633.38;0/128.18,1/72.09;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/4;0/0,1/0;0/0,1/5;0/2,1/3;0/3,1/2;0/5,1/5;0/41,1/89;0/95,1/99;0/56,1/117;0/768,1/773
7859.96;132;196;2;2;0/7301.73,1/6673.56;0/128.36,1/74.49;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/2;0/0,1/0;0/1,1/3;0/15,1/11;0/3,1/2;0/5,1/5;0/41,1/91;0/96,1/100;0/56,1/119;0/774,1/779
7919.96;135;198;2;2;0/7351.78,1/6713.56;0/128.4,1/74.62;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/5;0/3,1/2;0/5,1/5;0/42,1/93;0/97,1/101;0/57,1/121;0/780,1/785
7979.96;136;200;2;2;0/7411.78,1/6763.6;0/128.53,1/79.96;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/0;0/5,1/0;0/0,1/0;0/8,1/22;0/3,1/2;0/5,1/5;0/42,1/94;0/98,1/102;0/57,1/122;0/786,1/790
8039.96;136;202;2;2;0/7471.78,1/6823.6;0/128.67,1/103.73;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/0,1/0;0/0,1/0;0/2,1/18;0/3,1/2;0/5,1/5;0/42,1/94;0/99,1/103;0/57,1/122;0/792,1/794
8099.96;136;203;2;2;0/7531.78,1/6883.6;0/159.96,1/103.78;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/6,1/0;0/0,1/0;0/15,1/13;0/3,1/2;0/5,1/5;0/42,1/94;0/99,1/104;0/57,1/122;0/794,1/800
8159.96;136;205;2;2;0/7591.78,1/6943.6;0/181.42,1/103.87;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/10;0/3,1/2;0/5,1/5;0/42,1/94;0/100,1/105;0/57,1/122;0/798,1/806
8219.96;136;207;2;2;0/7651.78,1/7003.6;0/181.6,1/104.09;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/1,1/0;0/0,1/0;0/1,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/42,1/94;0/101,1/106;0/57,1/122;0/804,1/812
8279.96;136;209;2;2;0/7711.78,1/7063.6;0/181.91,1/104.49;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/1;0/0,1/0;0/1,1/1;0/6,1/3;0/3,1/2;0/5,1/5;0/42,1/94;0/101,1/108;0/57,1/122;0/810,1/818
8339.96;138;212;2;2;0/7761.78,1/7113.6;0/182.36,1/129.96;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/8;0/3,1/2;0/5,1/5;0/43,1/95;0/103,1/109;0/58,1/123;0/816,1/822
8399.96;138;213;2;2;0/7821.78,1/7173.6;0/182.8,1/130.31;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/7;0/3,1/2;0/5,1/5;0/43,1/95;0/104,1/109;0/58,1/123;0/822,1/827
8459.96;138;215;2;2;0/7881.78,1/7233.6;0/183.16,1/130.67;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/7;0/3,1/2;0/5,1/5;0/43,1/95;0/105,1/110;0/58,1/123;0/828,1/833
8519.96;138;217;2;2;0/7941.78,1/7293.6;0/183.51,1/143.64;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/7;0/3,1/2;0/5,1/5;0/43,1/95;0/106,1/111;0/58,1/123;0/834,1/838
8579.96;138;219;2;2;0/8001.78,1/7353.6;0/183.91,1/144.09;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/8,1/19;0/0,1/0;0/14,1/23;0/5,1/9;0/3,1/2;0/5,1/5;0/43,1/95;0/107,1/112;0/58,1/123;0/840,1/844
8639.96;142;220;2;2;0/8040.36,1/7381.11;0/184.4,1/144.44;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/8,1/17;0/0,1/0;0/11,1/19;0/3,1/10;0/3,1/2;0/5,1/5;0/45,1/97;0/108,1/112;0/61,1/127;0/846,1/850
8699.96;145;220;2;2;0/8051.78,1/7413.6;0/184.84,1/144.8;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/6,1/16;0/0,1/0;0/8,1/18;0/3,1/6;0/3,1/2;0/5,1/5;0/47,1/98;0/108,1/112;0/65,1/129;0/852,1/856
8759.96;149;222;2;2;0/8091.78,1/7451.78;0/185.24,1/145.24;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/4,1/12;0/0,1/0;0/6,1/15;0/9,1/8;0/3,1/2;0/5,1/5;0/49,1/100;0/109,1/113;0/67,1/132;0/858,1/862
8819.96;153;222;2;2;0/8121.78,1/7473.6;0/185.64,1/145.64;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/1,1/10;0/0,1/0;0/3,1/12;0/7,1/6;0/3,1/2;0/5,1/5;0/52,1/101;0/109,1/113;0/70,1/135;0/864,1/868
8879.96;158;224;2;2;0/8155.51,1/7513.6;0/186.09,1/146.04;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/1,1/11;0/0,1/0;0/1,1/12;0/7,1/6;0/3,1/2;0/5,1/5;0/55,1/103;0/110,1/114;0/73,1/137;0/870,1/874
8939.96;160;225;2;2;0/8211.78,1/7547.96;0/186.44,1/146.44;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/8;0/0,1/0;0/1,1/9;0/8,1/5;0/3,1/2;0/5,1/5;0/55,1/105;0/111,1/114;0/73,1/140;0/876,1/880
8999.96;162;227;2;2;0/8261.78,1/7593.6;0/186.89,1/146.89;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/6;0/4,1/3;0/1,1/8;0/14,1/12;0/3,1/2;0/5,1/5;0/56,1/106;0/112,1/115;0/74,1/141;0/882,1/886
9059.96;165;228;2;2;0/8311.78,1/7633.6;0/187.29,1/162.71;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/5;0/0,1/0;0/0,1/6;0/8,1/8;0/3,1/2;0/5,1/5;0/57,1/108;0/112,1/116;0/75,1/143;0/888,1/890
9119.96;167;230;2;2;0/8371.78,1/7673.6;0/187.6,1/163.07;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/3;0/0,1/0;0/1,1/4;0/6,1/8;0/3,1/2;0/5,1/5;0/57,1/110;0/113,1/117;0/75,1/145;0/894,1/896
9179.96;170;231;2;2;0/8421.78,1/7721.38;0/188.04,1/163.51;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/1;0/0,1/0;0/0,1/2;0/7,1/5;0/3,1/2;0/5,1/5;0/58,1/112;0/113,1/118;0/76,1/147;0/900,1/902
9239.96;172;233;2;2;0/8481.78,1/7756.89;0/201.11,1/164;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/58,1/114;0/114,1/119;0/76,1/149;0/904,1/908
9299.96;172;235;2;2;0/8541.78,1/7813.6;0/201.51,1/164.4;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/58,1/114;0/115,1/120;0/76,1/149;0/910,1/914
9360;172;237;2;2;0/8601.82,1/7873.64;0/201.91,1/164.84;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/0,1/0;0/0,1/0;0/3,1/7;0/3,1/2;0/5,1/5;0/58,1/114;0/116,1/121;0/76,1/149;0/916,1/920
9420;172;238;2;2;0/8661.82,1/7933.64;0/202.58,1/165.2;0/9420,1/9420;0/9420,1/9420;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/58,1/114;0/117,1/121;0/76,1/149;0/922,1/926
9480;172;239;2;2;0/8721.82,1/7993.64;0/202.98,1/165.64;0/9480,1/9480;0/9480,1/9480;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/7;0/3,1/2;0/5,1/5;0/58,1/114;0/117,1/122;0/76,1/149;0/928,1/932
9540;172;242;2;2;0/8781.82,1/8053.64;0/206.18,1/166.09;0/9540,1/9540;0/9540,1/9540;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/58,1/114;0/119,1/123;0/76,1/149;0/934,1/938
9600;172;243;2;2;0/8841.82,1/8113.64;0/206.58,1/166.49;0/9600,1/9600;0/9600,1/9600;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/58,1/114;0/120,1/123;0/76,1/149;0/940,1/944
9660;172;245;2;2;0/8901.82,1/8173.64;0/206.93,1/166.93;0/9660,1/9660;0/9660,1/9660;0/0,1/0;0/0,1/3;0/0,1/0;0/8,1/12;0/3,1/2;0/5,1/5;0/58,1/114;0/121,1/124;0/76,1/149;0/946,1/950
9720;172;247;2;2;0/8961.82,1/8233.64;0/207.38,1/167.33;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/58,1/114;0/122,1/125;0/76,1/149;0/952,1/956
9780;172;249;2;2;0/9021.82,1/8293.64;0/207.78,1/167.64;0/9780,1/9780;0/9780,1/9780;0/0,1/3;0/0,1/0;0/3,1/5;0/2,1/5;0/3,1/2;0/5,1/5;0/58,1/114;0/123,1/126;0/76,1/149;0/958,1/962
9840;176;250;2;2;0/9057.91,1/8333.64;0/208.18,1/168.09;0/9840,1/9840;0/9840,1/9840;0/0,1/2;0/0,1/0;0/0,1/3;0/16,1/13;0/3,1/2;0/5,1/5;0/60,1/116;0/123,1/127;0/79,1/151;0/964,1/968
9900;178;251;2;2;0/9111.82,1/8373.64;0/208.53,1/168.44;0/9900,1/9900;0/9900,1/9900;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/7;0/3,1/2;0/5,1/5;0/60,1/118;0/124,1/127;0/79,1/153;0/970,1/974
9960;179;253;2;2;0/9171.82,1/8423.64;0/208.89,1/168.8;0/9960,1/9960;0/9960,1/9960;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/3;0/3,1/2;0/5,1/5;0/60,1/119;0/125,1/128;0/79,1/154;0/976,1/980
10020;179;255;2;2;0/9231.82,1/8483.64;0/209.24,1/169.2;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/9;0/3,1/2;0/5,1/5;0/60,1/119;0/126,1/129;0/79,1/154;0/982,1/986
10080;179;257;2;2;0/9291.82,1/8543.64;0/209.56,1/169.64;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/60,1/119;0/127,1/130;0/79,1/154;0/988,1/992
10140;179;257;2;2;0/9351.82,1/8603.64;0/209.96,1/170;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/60,1/119;0/127,1/130;0/79,1/154;0/994,1/997
10200;179;261;2;2;0/9411.82,1/8663.64;0/210.22,1/170.4;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/2;0/3,1/2;0/5,1/5;0/60,1/119;0/129,1/132;0/79,1/154;0/999,1/1003
10260;179;262;2;2;0/9471.82,1/8723.64;0/210.67,1/187.42;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/60,1/119;0/129,1/133;0/79,1/154;0/1005,1/1008
10320;179;264;2;2;0/9531.82,1/8783.64;0/211.02,1/187.82;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/60,1/119;0/130,1/134;0/79,1/154;0/1011,1/1014
10380;179;264;2;2;0/9591.82,1/8843.64;0/211.42,1/188.18;0/10380,1/10380;0/10380,1/10380;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/7;0/3,1/2;0/5,1/5;0/60,1/119;0/130,1/134;0/79,1/154;0/1017,1/1020
10440;179;266;2;2;0/9651.82,1/8903.64;0/211.73,1/188.58;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/1;0/3,1/2;0/5,1/5;0/60,1/119;0/131,1/135;0/79,1/154;0/1023,1/1026
10500;179;268;2;2;0/9711.82,1/8963.64;0/212.09,1/219.96;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/60,1/119;0/132,1/136;0/79,1/154;0/1029,1/1029
10560;179;271;2;2;0/9771.82,1/9023.64;0/212.53,1/220.22;0/10560,1/10560;0/10560,1/10560;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/6;0/3,1/2;0/5,1/5;0/60,1/119;0/133,1/138;0/79,1/154;0/1035,1/1034
10620;179;271;2;2;0/9831.82,1/9083.64;0/212.89,1/220.67;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/7;0/3,1/2;0/5,1/5;0/60,1/119;0/133,1/138;0/79,1/154;0/1041,1/1040
10680;179;273;2;2;0/9891.82,1/9143.64;0/213.29,1/221.07;0/10680,1/10680;0/10680,1/10680;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/60,1/119;0/134,1/139;0/79,1/154;0/1047,1/1046
10740;181;274;2;2;0/9942.89,1/9185.33;0/213.64,1/221.51;0/10740,1/10740;0/10740,1/10740;0/4,1/18;0/0,1/0;0/9,1/20;0/10,1/5;0/3,1/2;0/5,1/5;0/61,1/120;0/135,1/139;0/80,1/156;0/1053,1/1052
10800;185;277;2;2;0/9951.82,1/9202.8;0/214,1/230;0/10800,1/10800;0/10800,1/10800;0/2,1/13;0/0,1/0;0/5,1/15;0/15,1/12;0/3,1/2;0/5,1/5;0/63,1/122;0/136,1/141;0/85,1/161;0/1059,1/1057
10860;189;279;2;2;0/9981.24,1/9233.64;0/214.4,1/235.24;0/10860,1/10860;0/10860,1/10860;0/0,1/9;0/0,1/0;0/1,1/13;0/9,1/6;0/3,1/2;0/5,1/5;0/66,1/123;0/136,1/143;0/89,1/163;0/1065,1/1063
10920;192;281;2;2;0/10021.82,1/9253.64;0/214.71,1/235.64;0/10920,1/10920;0/10920,1/10920;0/0,1/7;0/0,1/0;0/0,1/9;0/9,1/5;0/3,1/2;0/5,1/5;0/67,1/125;0/137,1/144;0/90,1/167;0/1071,1/1069
10980;194;282;2;2;0/10081.82,1/9273.64;0/215.11,1/236.09;0/10980,1/10980;0/10980,1/10980;0/0,1/4;0/0,1/0;0/0,1/5;0/12,1/7;0/3,1/2;0/5,1/5;0/67,1/127;0/137,1/145;0/90,1/171;0/1077,1/1075
11040;195;284;2;2;0/10141.82,1/9323.64;0/215.51,1/237.29;0/11040,1/11040;0/11040,1/11040;0/0,1/2;0/0,1/0;0/0,1/4;0/12,1/5;0/3,1/2;0/5,1/5;0/67,1/128;0/138,1/146;0/90,1/172;0/1083,1/1081
11100;197;285;2;2;0/10201.82,1/9363.64;0/215.82,1/237.73;0/11100,1/11100;0/11100,1/11100;0/1,1/1;0/0,1/0;0/1,1/3;0/8,1/5;0/3,1/2;0/5,1/5;0/67,1/130;0/138,1/147;0/90,1/174;0/1089,1/1087
11160;200;288;2;2;0/10260.62,1/9403.64;0/216.22,1/238.18;0/11160,1/11160;0/11160,1/11160;0/1,1/0;0/0,1/0;0/1,1/1;0/4,1/7;0/3,1/2;0/5,1/5;0/68,1/132;0/140,1/148;0/91,1/176;0/1095,1/1093
11220;201;290;2;2;0/10311.82,1/9453.64;0/226.98,1/242.49;0/11220,1/11220;0/11220,1/11220;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/68,1/133;0/141,1/149;0/91,1/177;0/1100,1/1098
11280;202;291;2;2;0/10361.82,1/9513.64;0/227.38,1/242.89;0/11280,1/11280;0/11280,1/11280;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/11;0/3,1/2;0/5,1/5;0/69,1/133;0/142,1/149;0/92,1/177;0/1106,1/1104
11340;202;293;2;2;0/10421.82,1/9573.64;0/227.82,1/243.2;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/1,1/0;0/0,1/0;0/12,1/6;0/3,1/2;0/5,1/5;0/69,1/133;0/143,1/150;0/92,1/177;0/1112,1/1110
11400;202;295;2;2;0/10481.82,1/9633.64;0/228.18,1/243.64;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/69,1/133;0/144,1/151;0/92,1/177;0/1118,1/1116
