#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
11580;292;272;2;2;0/9979.87,1/9255.11;0/76.58,1/88.67;0/11580,1/11580;0/11580,1/11580;0/0,1/1;0/0,1/0;0/0,1/2;0/14,1/10;0/3,1/2;0/5,1/5;0/122,1/170;0/131,1/141;0/161,1/233;0/1151,1/1150
11640;294;273;2;2;0/10033.38,1/9292.62;0/76.93,1/88.98;0/11640,1/11640;0/11640,1/11640;0/0,1/2;0/0,1/0;0/0,1/3;0/10,1/7;0/3,1/2;0/5,1/5;0/122,1/172;0/131,1/142;0/161,1/236;0/1157,1/1156
11700;295;274;2;2;0/10093.38,1/9335.11;0/77.29,1/89.42;0/11700,1/11700;0/11700,1/11700;0/0,1/1;0/0,1/0;0/1,1/3;0/14,1/5;0/3,1/2;0/5,1/5;0/122,1/173;0/132,1/142;0/161,1/237;0/1163,1/1162
11760;298;275;2;2;0/10143.38,1/9375.11;0/77.69,1/89.91;0/11760,1/11760;0/11760,1/11760;0/1,1/0;0/0,1/0;0/1,1/2;0/22,1/5;0/3,1/2;0/5,1/5;0/123,1/175;0/132,1/143;0/162,1/239;0/1169,1/1168
11820;299;277;2;2;0/10203.38,1/9415.11;0/78.04,1/90.36;0/11820,1/11820;0/11820,1/11820;0/0,1/1;0/0,1/0;0/1,1/2;0/22,1/6;0/3,1/2;0/5,1/5;0/123,1/176;0/133,1/144;0/162,1/241;0/1175,1/1173
11880;302;277;2;2;0/10253.38,1/9463.64;0/78.31,1/90.84;0/11880,1/11880;0/11880,1/11880;0/0,1/1;0/0,1/0;0/0,1/2;0/16,1/6;0/3,1/2;0/5,1/5;0/124,1/178;0/133,1/144;0/163,1/243;0/1181,1/1179
11940;303;278;2;2;0/10313.38,1/9505.11;0/78.67,1/93.47;0/11940,1/11940;0/11940,1/11940;0/1,1/1;0/0,1/0;0/1,1/2;0/13,1/5;0/3,1/2;0/5,1/5;0/124,1/179;0/133,1/145;0/163,1/244;0/1187,1/1185
12000;305;280;2;2;0/10373.38,1/9545.11;0/78.98,1/94;0/12000,1/12000;0/12000,1/12000;0/1,1/1;0/0,1/0;0/2,1/1;0/15,1/20;0/3,1/2;0/5,1/5;0/124,1/181;0/134,1/146;0/163,1/246;0/1193,1/1191
12060;307;282;2;2;0/10423.38,1/9601.47;0/79.33,1/94.31;0/12060,1/12060;0/12060,1/12060;0/1,1/0;0/0,1/0;0/2,1/1;0/14,1/15;0/3,1/2;0/5,1/5;0/125,1/182;0/135,1/147;0/164,1/247;0/1199,1/1197
12120;309;283;2;2;0/10473.38,1/9645.11;0/79.73,1/94.67;0/12120,1/12120;0/12120,1/12120;0/1,1/1;0/0,1/0;0/1,1/2;0/12,1/11;0/3,1/2;0/5,1/5;0/126,1/183;0/135,1/148;0/165,1/248;0/1205,1/1203
12180;311;284;2;2;0/10523.38,1/9695.11;0/80.04,1/95.07;0/12180,1/12180;0/12180,1/12180;0/1,1/1;0/0,1/0;0/1,1/1;0/11,1/10;0/3,1/2;0/5,1/5;0/127,1/184;0/136,1/148;0/166,1/249;0/1210,1/1209
12240;312;285;2;2;0/10583.38,1/9745.11;0/80.4,1/95.47;0/12240,1/12240;0/12240,1/12240;0/2,1/1;0/0,1/0;0/2,1/1;0/13,1/15;0/3,1/2;0/5,1/5;0/127,1/185;0/136,1/149;0/166,1/250;0/1216,1/1215
12300;314;287;2;2;0/10631.2,1/9795.11;0/80.71,1/95.82;0/12300,1/12300;0/12300,1/12300;0/0,1/1;0/0,1/1;0/0,1/3;0/9,1/18;0/3,1/2;0/5,1/5;0/128,1/186;0/137,1/150;0/168,1/251;0/1222,1/1221
12360;316;288;2;2;0/10683.38,1/9835.11;0/81.07,1/96.18;0/12360,1/12360;0/12360,1/12360;0/0,1/2;0/0,1/0;0/0,1/2;0/8,1/14;0/3,1/2;0/5,1/5;0/128,1/188;0/138,1/150;0/168,1/253;0/1228,1/1227
12420;316;289;2;2;0/10743.38,1/9895.11;0/81.51,1/96.53;0/12420,1/12420;0/12420,1/12420;0/0,1/2;0/0,1/0;0/0,1/3;0/13,1/13;0/3,1/2;0/5,1/5;0/128,1/188;0/139,1/150;0/168,1/253;0/1234,1/1233
12480;317;290;2;2;0/10803.38,1/9945.11;0/81.78,1/96.84;0/12480,1/12480;0/12480,1/12480;0/1,1/1;0/0,1/0;0/1,1/3;0/7,1/9;0/3,1/2;0/5,1/5;0/128,1/189;0/139,1/151;0/168,1/254;0/1240,1/1239
12540;319;292;2;2;0/10863.38,1/9982.27;0/82.22,1/97.24;0/12540,1/12540;0/12540,1/12540;0/0,1/1;0/0,1/0;0/3,1/2;0/13,1/11;0/3,1/2;0/5,1/5;0/128,1/191;0/140,1/152;0/168,1/257;0/1246,1/1245
12600;321;293;2;2;0/10893.38,1/10025.11;0/82.58,1/97.6;0/12600,1/12600;0/12600,1/12600;0/1,1/1;0/0,1/0;0/1,1/2;0/9,1/7;0/3,1/2;0/5,1/5;0/130,1/191;0/140,1/153;0/171,1/258;0/1252,1/1251
12660;323;296;2;2;0/10948.8,1/10075.11;0/82.98,1/98.09;0/12660,1/12660;0/12660,1/12660;0/0,1/0;0/0,1/0;0/1,1/2;0/8,1/9;0/3,1/2;0/5,1/5;0/131,1/192;0/142,1/154;0/172,1/259;0/1258,1/1257
12720;325;298;2;2;0/10993.38,1/10115.11;0/83.38,1/98.58;0/12720,1/12720;0/12720,1/12720;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/132,1/193;0/143,1/155;0/173,1/261;0/1264,1/1263
12780;325;298;2;2;0/11053.38,1/10175.11;0/83.87,1/98.93;0/12780,1/12780;0/12780,1/12780;0/1,1/1;0/0,1/0;0/1,1/1;0/13,1/7;0/3,1/2;0/5,1/5;0/132,1/193;0/143,1/155;0/173,1/261;0/1270,1/1269
12840;327;300;2;2;0/11103.51,1/10225.11;0/84.27,1/99.33;0/12840,1/12840;0/12840,1/12840;0/2,1/2;0/0,1/0;0/2,1/2;0/11,1/7;0/3,1/2;0/5,1/5;0/133,1/194;0/144,1/156;0/174,1/262;0/1276,1/1275
12900;328;301;2;2;0/11163.38,1/10265.11;0/84.67,1/99.78;0/12900,1/12900;0/12900,1/12900;0/0,1/1;0/0,1/0;0/2,1/3;0/9,1/7;0/3,1/2;0/5,1/5;0/133,1/195;0/145,1/156;0/174,1/264;0/1282,1/1281
12960;330;303;2;2;0/11203.38,1/10305.11;0/85.07,1/100.13;0/12960,1/12960;0/12960,1/12960;0/1,1/2;0/0,1/0;0/1,1/2;0/9,1/10;0/3,1/2;0/5,1/5;0/134,1/196;0/146,1/157;0/176,1/266;0/1288,1/1286
13020;332;304;2;2;0/11253.38,1/10345.11;0/85.51,1/100.53;0/13020,1/13020;0/13020,1/13020;0/0,1/0;0/0,1/0;0/1,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/135,1/197;0/147,1/157;0/177,1/268;0/1294,1/1292
13080;333;306;2;2;0/11303.38,1/10405.11;0/85.91,1/100.89;0/13080,1/13080;0/13080,1/13080;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/9;0/3,1/2;0/5,1/5;0/136,1/197;0/147,1/159;0/178,1/268;0/1300,1/1298
13140;334;308;2;2;0/11363.38,1/10455.11;0/86.27,1/101.29;0/13140,1/13140;0/13140,1/13140;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/8;0/3,1/2;0/5,1/5;0/136,1/198;0/148,1/160;0/178,1/269;0/1306,1/1304
13200;334;309;2;2;0/11423.38,1/10515.11;0/86.67,1/101.69;0/13200,1/13200;0/13200,1/13200;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/6;0/3,1/2;0/5,1/5;0/136,1/198;0/149,1/160;0/178,1/269;0/1312,1/1310
13260;334;311;2;2;0/11483.38,1/10575.11;0/87.02,1/102.18;0/13260,1/13260;0/13260,1/13260;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/9;0/3,1/2;0/5,1/5;0/136,1/198;0/150,1/161;0/178,1/269;0/1318,1/1316
13320;335;313;2;2;0/11543.38,1/10625.11;0/87.33,1/102.53;0/13320,1/13320;0/13320,1/13320;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/9;0/3,1/2;0/5,1/5;0/136,1/199;0/151,1/162;0/178,1/270;0/1324,1/1322
13380;335;313;2;2;0/11603.38,1/10685.11;0/87.82,1/102.93;0/13380,1/13380;0/13380,1/13380;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/136,1/199;0/151,1/162;0/178,1/270;0/1330,1/1328
13440;335;317;2;2;0/11663.38,1/10745.11;0/88.22,1/103.33;0/13440,1/13440;0/13440,1/13440;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/136,1/199;0/154,1/163;0/178,1/270;0/1336,1/1334
13500;335;318;2;2;0/11723.38,1/10805.11;0/88.62,1/103.69;0/13500,1/13500;0/13500,1/13500;0/1,1/0;0/0,1/0;0/1,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/136,1/199;0/154,1/164;0/178,1/270;0/1342,1/1340
13560;337;320;2;2;0/11773.38,1/10855.11;0/89.02,1/104.09;0/13560,1/13560;0/13560,1/13560;0/0,1/0;0/3,1/0;0/0,1/0;0/13,1/10;0/3,1/2;0/5,1/5;0/137,1/200;0/155,1/165;0/179,1/271;0/1348,1/1346
13620;337;321;2;2;0/11833.38,1/10915.11;0/89.38,1/104.49;0/13620,1/13620;0/13620,1/13620;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/13;0/3,1/2;0/5,1/5;0/137,1/200;0/156,1/165;0/179,1/271;0/1354,1/1352
13680;338;323;2;2;0/11883.38,1/10975.11;0/89.78,1/104.84;0/13680,1/13680;0/13680,1/13680;0/0,1/0;0/0,1/1;0/0,1/0;0/7,1/13;0/3,1/2;0/5,1/5;0/138,1/200;0/157,1/166;0/180,1/271;0/1360,1/1358
13740;338;327;2;2;0/11943.38,1/11035.11;0/90.13,1/105.24;0/13740,1/13740;0/13740,1/13740;0/1,1/0;0/0,1/0;0/2,1/0;0/8,1/12;0/3,1/2;0/5,1/5;0/138,1/200;0/159,1/168;0/180,1/271;0/1365,1/1364
13800;340;327;2;2;0/11986.58,1/11095.11;0/90.58,1/105.64;0/13800,1/13800;0/13800,1/13800;0/0,1/1;0/0,1/0;0/0,1/1;0/7,1/13;0/3,1/2;0/5,1/5;0/140,1/200;0/159,1/168;0/182,1/271;0/1371,1/1370
13860;341;329;2;2;0/12043.38,1/11155.11;0/91.07,1/106;0/13860,1/13860;0/13860,1/13860;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/140,1/201;0/160,1/169;0/182,1/272;0/1377,1/1376
13920;341;331;2;2;0/12103.38,1/11205.11;0/91.47,1/106.4;0/13920,1/13920;0/13920,1/13920;0/0,1/0;0/0,1/0;0/1,1/0;0/7,1/11;0/3,1/2;0/5,1/5;0/140,1/201;0/161,1/170;0/182,1/272;0/1383,1/1382
13980;342;333;2;2;0/12153.38,1/11265.11;0/91.91,1/106.76;0/13980,1/13980;0/13980,1/13980;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/8;0/3,1/2;0/5,1/5;0/141,1/201;0/162,1/171;0/183,1/272;0/1389,1/1388
14040;342;333;2;2;0/12213.38,1/11325.11;0/92.31,1/107.16;0/14040,1/14040;0/14040,1/14040;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/12;0/3,1/2;0/5,1/5;0/141,1/201;0/162,1/171;0/183,1/272;0/1395,1/1394
14100;343;336;2;2;0/12273.38,1/11381.38;0/92.71,1/107.51;0/14100,1/14100;0/14100,1/14100;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/141,1/202;0/164,1/172;0/183,1/273;0/1401,1/1400
14160;344;336;2;2;0/12323.38,1/11435.11;0/93.02,1/107.82;0/14160,1/14160;0/14160,1/14160;0/0,1/1;0/0,1/0;0/0,1/1;0/7,1/6;0/3,1/2;0/5,1/5;0/142,1/202;0/164,1/172;0/184,1/273;0/1407,1/1406
14220;345;338;2;2;0/12383.38,1/11487.24;0/93.47,1/108.22;0/14220,1/14220;0/14220,1/14220;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/10;0/3,1/2;0/5,1/5;0/142,1/203;0/165,1/173;0/184,1/274;0/1413,1/1412
14280;345;339;2;2;0/12443.38,1/11545.11;0/93.87,1/108.67;0/14280,1/14280;0/14280,1/14280;0/1,1/0;0/0,1/0;0/1,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/142,1/203;0/165,1/174;0/184,1/274;0/1419,1/1418
14340;346;340;2;2;0/12496.4,1/11605.11;0/94.27,1/109.02;0/14340,1/14340;0/14340,1/14340;0/0,1/0;0/0,1/3;0/0,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/143,1/203;0/166,1/174;0/185,1/274;0/1425,1/1424
14400;346;342;2;2;0/12553.38,1/11665.11;0/94.71,1/109.38;0/14400,1/14400;0/14400,1/14400;0/1,1/1;0/0,1/0;0/1,1/1;0/10,1/12;0/3,1/2;0/5,1/5;0/143,1/203;0/167,1/175;0/185,1/274;0/1431,1/1430
